Experiment Name,Kernel Version,CPU Model,Num. of CPUs,Memory System,Boot Type,Workload,Input Size,Sim. Status Result,Host Time,Final Tick,Host Instruction Rate,Host Memory Usage,Host Opcode Rate,Host Second,Host Tick Rate,Simulation Frequency,Simulated Instructions,Simulated Opcodes,Simulated Seconds,Simulated Ticks,Number of Cycles,Number of Floating Point Instructions,Number of Integer Instructions,Number of Load Instructions,Number of Store Instructions,Number of Memory References,Number of Integer ALU,Number of FP ALU,Number of SIMD ALU,Number of SIMD Crypto,Total Cache Misses,Avg Read Queue Length
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006(20).445.gobmk,ref,success,410.8695769,3.95E+14,4522892422,33940192,4522890669,402.01,9.52E+11,1.00E+12,1.82E+12,1.82E+12,382.554877,3.83E+14,1.56E+12,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006(20).401.bzip2,ref,success,440.8905184,4.22E+14,5344538697,34047884,5344536633,430.75,9.50E+11,1.00E+12,2.30E+12,2.30E+12,409.265396,4.09E+14,1.66E+12,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006(20).458.sjeng,ref,success,561.2681625,5.34E+14,4451730558,33927904,4451729767,552.97,9.44E+11,1.00E+12,2.46E+12,2.46E+12,521.780446,5.22E+14,2.12E+12,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006(20).454.calculix,ref,success,621.112607,5.91E+14,10110329373,33935076,10110324003,612.48,9.45E+11,1.00E+12,6.19E+12,6.19E+12,578.570552,5.79E+14,2.34E+12,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006(20).464.h264ref,ref,success,836.3713582,7.90E+14,4826463271,33984276,4826462453,829,9.37E+11,1.00E+12,4.00E+12,4.00E+12,776.739766,7.77E+14,3.14E+12,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).465.tonto,test,success,25.0234952,2.22E+13,3998477650,3865224,3998404881,6.29,1.66E+12,1.00E+12,25153975517,25153975517,10.43153,1.04E+13,45244702358,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).462.libquantum,test,success,25.02570701,2.47E+13,2994971664,3865220,2994918017,7.17,1.53E+12,1.00E+12,21488115994,21488115994,10.95955,1.10E+13,47303922622,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).482.sphinx3,test,success,25.02835369,2.52E+13,3789515363,3865224,3789448598,7.69,1.50E+12,1.00E+12,29126782970,29126782970,11.545394,1.15E+13,49893788626,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).454.calculix,test,success,25.03083396,2.45E+13,3192482207,3865224,3192424965,6.92,1.57E+12,1.00E+12,22095780046,22095780046,10.868894,1.09E+13,47005341658,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).471.omnetpp,test,success,25.0239203,2.37E+13,3766607204,3865224,3766521045,6.15,1.67E+12,1.00E+12,23156361296,23156361296,10.284976,1.03E+13,44677098171,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).458.sjeng,test,success,30.02915001,3.43E+13,3424022904,3865220,3423981914,10.87,1.86E+12,1.00E+12,37224916846,37224916846,20.190857,2.02E+13,87891576342,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).433.milc,test,success,30.03333354,3.47E+13,4726626670,3865220,4726580997,11.35,1.80E+12,1.00E+12,53655288458,53655288458,20.457237,2.05E+13,88979099757,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).436.cactusADM,test,success,30.03960299,2.84E+13,3462298439,3865224,3462241585,8.85,1.63E+12,1.00E+12,30629291698,30629291698,14.452922,1.45E+13,62627610580,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).456.hmmer,test,success,30.03780174,2.83E+13,3802519389,3865220,3802465583,9.4,1.60E+12,1.00E+12,35737827270,35737827270,15.017904,1.50E+13,64832993450,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).464.h264ref,test,success,35.04448891,3.96E+13,6350442234,3866244,6350390326,16.91,1.52E+12,1.00E+12,1.07E+11,1.07E+11,25.742297,2.57E+13,1.10E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).473.astar,test,success,35.03689122,3.72E+13,2876024595,3866248,2876000115,14.97,1.61E+12,1.00E+12,43046712529,43046712529,24.035917,2.40E+13,1.04E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).401.bzip2,test,success,35.03899002,3.67E+13,3717377747,3866248,3717342498,13.48,1.67E+12,1.00E+12,50126110051,50126110051,22.45329,2.25E+13,97415401096,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).444.namd,test,success,35.03692269,3.92E+13,4927898826,3866248,4927860512,16.72,1.53E+12,1.00E+12,82390807516,82390807516,25.500317,2.55E+13,1.09E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,KVM,1,MESI,Systemd,spec2006(20).445.gobmk,test,success,45.05200243,4.79E+13,3515736147,3872392,3515716966,24.19,1.41E+12,1.00E+12,85061578053,85061578053,34.219502,3.42E+13,1.46E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006 Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006(20).471.omnetpp,test,success,33523.2909,4.00E+13,714592,34667204,1289588,33511.59,828476797,1.00E+12,23947118823,43216155974,27.763576,2.78E+13,1.28E+11,535123196,78969391693,14548392441,7031525448,21579917889,57547493606,89109172,190314896,0,2108143324,1.1
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.998.specrand,test,success,20.02132869,2.67E+13,2918339671,33921760,2918265745,7.19,1.50E+12,1.00E+12,20979888988,20979888988,10.816324,1.08E+13,46797001600,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.462.libquantum,test,success,20.02332807,2.75E+13,2666725439,33921760,2666669188,8.33,1.43E+12,1.00E+12,22204427034,22204427034,11.946277,1.19E+13,51550136452,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.999.specrand,test,success,25.02772522,2.77E+13,2310722604,33921760,2310667145,9.08,1.35E+12,1.00E+12,20985453333,20985453333,12.251546,1.23E+13,52640907686,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.459.GemsFDTD,test,success,25.02764988,3.25E+13,2597034273,33921760,2597002281,11,1.46E+12,1.00E+12,28571781739,28571781739,16.081461,1.61E+13,69277760007,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.435.gromacs,test,success,25.02764392,2.86E+13,2942420974,33921760,2942351062,9.17,1.38E+12,1.00E+12,26993584541,26993584541,12.649573,1.26E+13,54351747550,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.471.omnetpp,test,success,25.0242517,2.92E+13,2247020110,33921760,2246981679,10.62,1.30E+12,1.00E+12,23867774917,23867774917,13.783781,1.38E+13,59015770099,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.465.tonto,test,success,25.02726746,3.28E+13,2147581245,33921760,2147544328,12.04,1.37E+12,1.00E+12,25866276634,25866276634,16.524454,1.65E+13,71192349470,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.436.cactusADM,test,success,25.02925253,3.06E+13,3213443860,33921760,3213397481,9.76,1.54E+12,1.00E+12,31359725137,31359725137,15.004302,1.50E+13,64971579266,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.429.mcf,test,success,25.02658892,3.40E+13,1943269155,33921760,1943239091,13.07,1.37E+12,1.00E+12,25392029237,25392029237,17.860503,1.79E+13,76738999506,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.416.gamess,test,success,25.02470279,2.93E+13,2190936096,33921764,2190891816,10.46,1.30E+12,1.00E+12,22906115409,22906115409,13.643705,1.36E+13,58589574147,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.456.hmmer,test,success,25.02492785,3.19E+13,3301314155,33921760,3301261387,11.04,1.46E+12,1.00E+12,36439752615,36439752615,16.098703,1.61E+13,69300756392,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.454.calculix,test,success,25.02491617,2.74E+13,2729080799,33921760,2729011547,8.35,1.44E+12,1.00E+12,22796575991,22796575991,11.990925,1.20E+13,51746225769,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.453.povray,test,success,25.0284338,2.88E+13,2466923358,33921764,2466877514,10.31,1.31E+12,1.00E+12,25423683021,25423683021,13.525723,1.35E+13,57979240112,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.481.wrf,test,success,25.02640033,2.78E+13,2391937217,33921760,2391901320,9.81,1.29E+12,1.00E+12,23470809246,23470809246,12.682346,1.27E+13,54527101423,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.470.lbm,test,success,25.02658463,3.17E+13,2659739614,33921760,2659690912,10.81,1.48E+12,1.00E+12,28738389174,28738389174,15.947732,1.59E+13,68866138738,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.403.gcc,test,success,25.02361774,3.20E+13,2631926691,33921760,2631888199,10.67,1.47E+12,1.00E+12,28095331959,28095331959,15.69549,1.57E+13,67787765783,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.433.milc,test,success,30.02615404,3.80E+13,3922049509,33921764,3922012006,13.86,1.62E+12,1.00E+12,54354562345,54354562345,22.515616,2.25E+13,97503216825,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.410.bwaves,test,success,30.02949834,3.90E+13,3719138658,33922784,3719106288,14.83,1.58E+12,1.00E+12,55143364301,55143364301,23.407736,2.34E+13,1.01E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.437.leslie3d,test,success,30.0330112,3.91E+13,4075874709,33921764,4075833338,14.79,1.58E+12,1.00E+12,60296526206,60296526206,23.305283,2.33E+13,1.01E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.458.sjeng,test,success,30.03139496,4.07E+13,2140389482,33922784,2140371318,17.74,1.44E+12,1.00E+12,37961192850,37961192850,25.467936,2.55E+13,1.10E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.482.sphinx3,test,success,30.03321242,3.45E+13,2077273946,33921764,2077243386,14.38,1.30E+12,1.00E+12,29876387256,29876387256,18.68461,1.87E+13,80249417171,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.434.zeusmp,test,success,35.03306532,4.21E+13,3654053986,33922788,3654014884,19.15,1.43E+12,1.00E+12,69980500715,69980500715,27.348644,2.73E+13,1.17E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.401.bzip2,test,success,35.03864121,4.28E+13,2536092914,33922784,2536074610,20.05,1.36E+12,1.00E+12,50845518489,50845518489,27.168704,2.72E+13,1.17E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.464.h264ref,test,success,40.04552126,4.68E+13,4603810407,33925860,4603780937,23.49,1.33E+12,1.00E+12,1.08E+11,1.08E+11,31.138996,3.11E+13,1.33E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.444.namd,test,success,40.0456717,4.79E+13,3320883920,33926880,3320856016,25.03,1.29E+12,1.00E+12,83110832750,83110832750,32.227683,3.22E+13,1.37E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.473.astar,test,success,40.03960586,4.66E+13,1849133716,33926884,1849119059,23.69,1.30E+12,1.00E+12,43805342516,43805342516,30.82096,3.08E+13,1.32E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,KVM,1,Classic,Systemd,spec2006.445.gobmk,test,success,50.05280566,5.83E+13,2394789813,33928932,2394775334,35.83,1.20E+12,1.00E+12,85808882144,85808882144,42.860278,4.29E+13,1.81E+11,0,0,0,0,0,0,0,0,0,0,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.998.specrand,test,success,22791.00133,3.84E+13,923901,34531012,1643756,22778.92,1031214366,1.00E+12,21045453593,37442982576,23.489947,2.35E+13,1.08E+11,140699520,67697618391,12869083046,5988770502,18857853548,48985674825,2884308,35826188,0,1758189956,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.999.specrand,test,success,23107.17815,3.90E+13,910164,34531012,1620207,23094.58,1016778970,1.00E+12,21019844919,37417982156,23.482078,2.35E+13,1.08E+11,140719526,67667032252,12856083636,5976766662,18832850298,48980195192,2884124,35836810,0,1853286848,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.462.libquantum,test,success,24207.89794,3.82E+13,920734,34551496,1642668,24196.28,937550911,1.00E+12,22278340935,39746445799,22.685243,2.27E+13,1.04E+11,220085714,72266121334,13484644820,6365918100,19850562920,52577936404,11043046,48250534,0,2014488524,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.454.calculix,test,success,24853.71963,3.91E+13,920336,34681540,1644458,24839.65,936180691,1.00E+12,22860816004,40847747585,23.254397,2.33E+13,1.07E+11,337701414,74371934613,13882180028,6586598581,20468778609,54077376806,47805566,81325572,0,2125678540,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.416.gamess,test,success,25232.57961,3.70E+13,909166,34656968,1617095,25218.07,921555112,1.00E+12,22927407424,40780021177,23.23984,2.32E+13,1.07E+11,375623492,74248432072,13900326608,6571536594,20471863202,53951821326,59499556,86527354,0,2176875980,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.481.wrf,test,success,25832.41488,3.91E+13,912057,34660040,1629830,25817.81,924568674,1.00E+12,23547321464,42078629901,23.870334,2.39E+13,1.10E+11,419525078,76761189064,14252840580,6816927200,21069767780,55859638194,69562380,76866118,0,2120060980,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.471.omnetpp,test,success,26199.36328,4.18E+13,913338,34673352,1648964,26188.08,1007177075,1.00E+12,23918563394,43183188240,26.376031,2.64E+13,1.21E+11,535117500,78916292102,14530139472,7015504778,21545644250,57528850466,89105646,190319034,0,2150450848,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.453.povray,test,success,27846.83074,4.25E+13,915420,34692804,1648741,27835.48,999698178,1.00E+12,25481158767,45893491413,27.827075,2.78E+13,1.28E+11,2836338574,82801355415,15786434906,7397891312,23184326218,60035003161,1302807944,1100337346,0,2323643344,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.465.tonto,test,success,27881.83288,4.74E+13,931159,34707144,1649966,27867.72,1150148427,1.00E+12,25949281445,45980780266,32.05201,3.21E+13,1.48E+11,4242035076,81985064598,15963720968,7418969604,23382690572,59255024796,1911701400,1576425940,0,2161174268,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.435.gromacs,test,success,28592.89032,4.75E+13,947864,34598600,1679939,28580,1160573540,1.00E+12,27089951113,48012656878,33.169187,3.32E+13,1.53E+11,10726377248,80567356946,15993125924,7590194786,23583320710,59735360146,5505674134,3229440028,0,2243884860,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.429.mcf,test,success,29298.70365,4.29E+13,869281,34621124,1550011,29282.68,936897282,1.00E+12,25454881011,45388464976,27.434865,2.74E+13,1.26E+11,229169698,83499612626,15844526222,6855527450,22700053672,60961310982,7950556,54508326,0,5465320484,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.403.gcc,test,success,31175.89697,4.95E+13,904140,34753224,1651301,31164.35,1108073604,1.00E+12,28176929837,51461729381,34.53239,3.45E+13,1.59E+11,692561916,95531975402,16669107855,8416383049,25085490904,70529514138,9570324,68921886,0,2654812952,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.459.GemsFDTD,test,success,31536.33798,4.90E+13,908672,34618056,1614353,31520.24,1096556535,1.00E+12,28641559234,50884776678,34.563721,3.46E+13,1.59E+11,7372181140,89545794170,16551775704,8305391552,24857167256,65916865664,3760250232,2929658406,0,3614902060,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.482.sphinx3,test,success,32399.83997,5.12E+13,924297,34713288,1652600,32388.04,1107011138,1.00E+12,29936164488,53524470378,35.853916,3.59E+13,1.65E+11,8158557598,93591755576,17621611770,7854569136,25476180906,68747762712,4238370184,4849297482,0,3016043728,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.436.cactusADM,test,success,34498.80583,5.21E+13,912188,34589380,1563012,34485.07,1086924709,1.00E+12,31456852305,53900563344,37.482672,3.75E+13,1.73E+11,25363231996,83567504754,21035557034,8627705838,29663262872,58471316034,12452355088,9226376602,0,2558286592,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.999.specrand,test,success,37243.14025,3.95E+13,565270,34533064,1005779,37231.94,663533785,1.00E+12,21046087531,37447106181,24.704652,2.47E+13,1.14E+11,140697444,67711399507,12872148164,5991007265,18863155429,48994057960,2886142,35820026,0,1775393580,1.09
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.998.specrand,test,success,37593.76609,3.98E+13,560160,34521796,996572,37581.35,659005269,1.00E+12,21051553956,37452526981,24.766308,2.48E+13,1.14E+11,140703362,67711322059,12872223529,5991015744,18863239273,48993878658,2886300,35821674,0,1807288772,1.1
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.456.hmmer,test,success,38049.7989,5.72E+13,961205,34567876,1667735,38033.1,1079537439,1.00E+12,36557604034,63429131715,41.058152,4.11E+13,2.63E+11,2687530734,1.18E+11,24609782041,10672542964,35282325005,82255175846,935539150,1824744386,0,2230757104,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.458.sjeng,test,success,39961.92662,5.88E+13,951946,34569924,1724517,39947.03,1088325730,1.00E+12,38027414681,68889352770,43.475384,4.35E+13,2.00E+11,468607276,1.30E+11,20690976126,9469187226,30160163352,1.00E+11,6856644,46186246,0,2451306732,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.416.gamess,test,success,40022.75989,4.02E+13,573753,34656968,1020028,40010.34,624727577,1.00E+12,22956046558,40811659545,24.995564,2.50E+13,1.15E+11,375581516,74308132281,13923266042,6592308809,20515574851,53967433616,59502422,86523166,0,2086566404,1.09
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.462.libquantum,test,success,40226.64906,4.03E+13,554217,34545352,988768,40213.75,612911563,1.00E+12,22287153018,39762059674,24.647474,2.46E+13,1.13E+11,220081100,72273244169,13482144263,6362693478,19844837741,52590708102,11043084,48249112,0,2097354528,1.09
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.454.calculix,test,success,41002.24564,3.99E+13,558138,34680520,997136,40986.28,617630884,1.00E+12,22876005421,40868897698,25.314394,2.53E+13,1.17E+11,337694464,74373672078,13878741042,6582345908,20461086950,54086784376,47805598,81326984,0,2153749112,1.12
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.481.wrf,test,success,42007.08005,4.04E+13,560701,34666180,1002138,41992.21,610736499,1.00E+12,23545080247,42082010474,25.646178,2.56E+13,1.18E+11,419517110,76780147605,14256569463,6818847606,21075417069,55872835462,69562974,76835716,0,2137745260,1.09
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.471.omnetpp,test,success,43225.83697,4.37E+13,554281,34673352,1000809,43212.6,641347519,1.00E+12,23951941834,43247572194,27.714295,2.77E+13,1.28E+11,535103492,79018407293,14555454896,7038016170,21593471066,57582973559,89109410,190315126,0,2081194264,1.1
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.453.povray,test,success,45762.62096,4.43E+13,556905,34681540,1002775,45749.9,641853024,1.00E+12,25478344620,45876863942,29.364714,2.94E+13,1.35E+11,2836347628,82775541727,15783375087,7394891116,23178266203,60015146392,1302811118,1100334754,0,2277160042,1.09
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.465.tonto,test,success,46592.18828,4.43E+13,556734,34699976,985869,46579.52,634438375,1.00E+12,25932418713,45921326256,29.551836,2.96E+13,1.36E+11,4242632004,81902624069,15953620036,7410915238,23364535274,59190279249,1911704484,1576830632,0,2108678636,1.09
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.473.astar,test,success,47329.34011,6.37E+13,927174,34855620,1634424,47314.16,1013895700,1.00E+12,43868454796,77331398851,47.971626,4.80E+13,2.21E+11,309516042,1.47E+11,27972875148,9816787088,37789662236,1.09E+11,40354890,118180954,0,4251369080,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.435.gromacs,test,success,48735.26335,5.03E+13,555980,34593480,984952,48722.93,719152927,1.00E+12,27088998218,47989757936,35.039237,3.50E+13,1.61E+11,10726290430,80522110994,15981076467,7577750828,23558827295,59714544845,5505676266,3229432802,0,2343449260,1.12
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.403.gcc,test,success,51443.00579,5.11E+13,548588,34753224,1001419,51429.65,698225107,1.00E+12,28213692442,51502636187,35.909472,3.59E+13,1.65E+11,692552320,95583220808,16686897363,8432188522,25119085885,70546132967,9572650,68908836,0,2529899272,1.12
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.429.mcf,test,success,51974.38975,6.34E+13,491407,34916040,876558,51961.81,915836162,1.00E+12,25534400980,45547540686,47.588503,4.76E+13,2.19E+11,232268900,83771450649,15883800131,6878072674,22761872805,61170328448,7990914,56526024,0,5363979708,1.06
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.459.GemsFDTD,test,success,54111.00138,5.46E+13,530110,34622148,941615,54094.6,739145059,1.00E+12,28676097670,50936309184,39.983754,4.00E+13,1.84E+11,7372400106,89623498379,16570492506,8319975192,24890467698,65960899959,3760255498,2929791130,0,3356944044,1.12
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.482.sphinx3,test,success,54637.38668,5.63E+13,548494,34720452,980578,54625.84,741555892,1.00E+12,29961938838,53564891492,40.508111,4.05E+13,1.86E+11,8157783880,93623483184,17622852321,7854185736,25477038057,68777394845,4238373492,4848749140,0,3008569808,1.1
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.470.lbm,test,success,58381.11214,6.34E+13,494877,34842308,839630,58369.3,832698998,1.00E+12,28885596152,49008626891,48.604054,4.86E+13,2.24E+11,16294085240,78989989773,16387315778,8220810363,24608126141,56736485170,9450481032,7396249450,0,5281121564,1.06
SPEC2006(20.1) Experiments,vmlinux-4.19.83,AtomicCPU,1,Classic,Systemd,spec2006.433.milc,test,success,58846.34809,7.14E+13,926435,34854596,1538350,58833.91,959334549,1.00E+12,54505766857,90507151151,56.441398,5.64E+13,2.60E+11,68864975390,1.26E+11,30205942377,13535613282,43741555659,93152534746,36396650270,23714284688,0,8442012124,0
SPEC2006(20.1) Experiments,vmlinux-4.19.83,TimingSimpleCPU,1,Classic,Systemd,spec2006.436.cactusADM,test,success,59340.57585,5.65E+13,530104,34595528,908465,59328.15,690657509,1.00E+12,31450079198,53897535472,40.975431,4.10E+13,1.89E+11,25363260592,83579999883,21036195944,8627543895,29663739839,58483079354,12452358560,9226375140,0,2504298156,1.09
